"ID","Last Name","First Name","Team ID","Team Name","Status","Status Details","Position","Eligible Positions","Image"
"423.p.31906","Singletary","Devin","423.l.1132339.t.8","Kid's Grand Team","Available","","RB","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/LMpPye7SYD_pdMkNv1oQpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10242023/31906.png"
"423.p.30142","Njoku","David","423.l.1132339.t.8","Kid's Grand Team","Available","","TE","TE,W/R/T","https://s.yimg.com/iu/api/res/1.2/N2wB.vSZOxuoEgcezD5NLw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/30142.png"
"423.p.31934","Mattison","Alexander","423.l.1132339.t.8","Kid's Grand Team","Available","","W/R/T","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/h.kDk77iCCt84lmPYj4vdA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08242023/31934.png"
"423.p.31908","McLaurin","Terry","423.l.1132339.t.8","Kid's Grand Team","Available","","BN","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/6ubX.FQD1vkEgx_QRp0BIQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08172023/31908.png"
"423.p.30971","Mayfield","Baker","423.l.1132339.t.8","Kid's Grand Team","Available","","BN","QB","https://s.yimg.com/iu/api/res/1.2/EAjxqmkTiG_eTzrzg.7H6A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07272023/30971.png"
"423.p.31017","Kirk","Christian","423.l.1132339.t.8","Kid's Grand Team","Out","O - Groin","BN","WR,W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/ogMTj3RhtFvF1YX2fEoWDg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312023/31017.png"
"423.p.33963","London","Drake","423.l.1132339.t.8","Kid's Grand Team","Available","","BN","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/I2R4uFJcaejHiOMt_q6tIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08192022/33963.png"
"423.p.30202","Foreman","D'Onta","423.l.1132339.t.8","Kid's Grand Team","Available","","BN","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/xwIHvz1F6dEQPoWawE5Vrg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08082023/30202.png"
"423.p.30199","Hunt","Kareem","423.l.1132339.t.8","Kid's Grand Team","Questionable","Q - Groin","BN","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/7kAjVIu.MpEmEH.Y4gJ42w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10302023/30199.png"
"423.p.30426","Koo","Younghoe","423.l.1132339.t.8","Kid's Grand Team","Available","","K","K","https://s.yimg.com/iu/api/res/1.2/ycZFpRxu.Dgt_A7NrOIc.Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/30426.png"
"423.p.100008","","Detroit","423.l.1132339.t.8","Kid's Grand Team","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/det2.gif"
"423.p.32725","Dobbins","J.K.","423.l.1132339.t.8","Kid's Grand Team","Injured","IR - Achilles","IR","RB,W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/TM_L8PnmPlQ5lh_cDwmqNw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222022/32725.png"
"423.p.33399","Fields","Justin","423.l.1132339.t.9","Julius's Nifty Team","Available","","QB","QB","https://s.yimg.com/iu/api/res/1.2/VjjlGAXsrAgVfMd3D0v3gw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/33399.png"
"423.p.33965","Wilson","Garrett","423.l.1132339.t.9","Julius's Nifty Team","Available","","WR","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/14i6BhzPI6YCNQhAt7v6OQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09052023/33965.png"
"423.p.33966","Olave","Chris","423.l.1132339.t.9","Julius's Nifty Team","Questionable","Q - Illness","WR","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/cfTIpM7jJj2XbxMrg546fw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/33966.png"
"423.p.40055","Robinson","Bijan","423.l.1132339.t.9","Julius's Nifty Team","Available","","RB","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/nnUXVVv5Vu33bY6nbut7qw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07272023/40055.png"
"423.p.33508","Stevenson","Rhamondre","423.l.1132339.t.9","Julius's Nifty Team","Out","O - Ankle","RB","RB,W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/jfv9oPuJEqvcdaBTtVswlQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/33508.png"
"423.p.33989","Watson","Christian","423.l.1132339.t.9","Julius's Nifty Team","Questionable","Q - Hamstring","W/R/T","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/_TafcLU9PdoLYwc4IPvfAA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/33989.png"
"423.p.40040","Richardson","Anthony","423.l.1132339.t.9","Julius's Nifty Team","Injured","IR - Shoulder - AC Joint","BN","QB,IR","https://s.yimg.com/iu/api/res/1.2/E1DXdtVl_VT4wBli2Ipa7w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08172023/40040.png"
"423.p.32722","Akers","Cam","423.l.1132339.t.9","Julius's Nifty Team","Injured","IR - Achilles","BN","RB,W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/NGXIe_dv0P9EtsCFkJkKdA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10302023/32722.png"
"423.p.34007","Pickens","George","423.l.1132339.t.9","Julius's Nifty Team","Available","","BN","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/taFjxSqRts31CE28i5kqYg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/34007.png"
"423.p.33605","Herbert","Khalil","423.l.1132339.t.9","Julius's Nifty Team","Available","","BN","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/KVoQM6bAaiT_5hOHRe8hKQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/33605.png"
"423.p.40041","Smith-Njigba","Jaxon","423.l.1132339.t.9","Julius's Nifty Team","Available","","BN","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/REPp0qS4gG1DOdBXtjgKKQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07252023/40041.png"
"423.p.33582","Mitchell","Elijah","423.l.1132339.t.9","Julius's Nifty Team","Questionable","Q - Knee","BN","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/AoqEWTyEsT2hWl1LN2MDig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09062022/33582.png"
"423.p.28592","Waller","Darren","423.l.1132339.t.9","Julius's Nifty Team","Injured","IR - Hamstring","BN","TE,W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/huxiwRVZLOt1t2B.XWU0zg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08072023/28592.png"
"423.p.31199","Sanders","Jason","423.l.1132339.t.9","Julius's Nifty Team","Available","","K","K","https://s.yimg.com/iu/api/res/1.2/dSCYzsCBKx8RFBQfKzE1Xg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/31199.png"
"423.p.100012","","Kansas City","423.l.1132339.t.9","Julius's Nifty Team","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/kan.gif"
"423.p.32696","Love","Jordan","423.l.1132339.t.10","PALE RIDERS 1","Available","","QB","QB","https://s.yimg.com/iu/api/res/1.2/hdyXJoH0IAQuI7gsbtjD4Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/32696.png"
"423.p.40168","Nacua","Puka","423.l.1132339.t.10","PALE RIDERS 1","Questionable","Q - Shoulder - AC Joint","WR","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/OhhzcGfxkOl1_P4l3LjQBw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07262023/40168.png"
"423.p.27581","Adams","Davante","423.l.1132339.t.10","PALE RIDERS 1","Available","","WR","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/UTwCcrglF9.BGBwncQo1Qg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142023/27581.1.png"
"423.p.28654","Mostert","Raheem","423.l.1132339.t.10","PALE RIDERS 1","Questionable","Q - Knee","RB","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/ntFFO7ndryUmRkgurtWhhA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/28654.png"
"423.p.30180","Kamara","Alvin","423.l.1132339.t.10","PALE RIDERS 1","Available","","RB","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/IqjWH86bHyYYW1UfdVHLnQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/30180.png"
"423.p.26686","Kelce","Travis","423.l.1132339.t.10","PALE RIDERS 1","Available","","TE","TE,W/R/T","https://s.yimg.com/iu/api/res/1.2/rmHNn4lM75kmE8X4unz4DA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/26686.png"
"423.p.34019","Cook","James","423.l.1132339.t.10","PALE RIDERS 1","Available","","W/R/T","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/Kwq2eYBk7s_hzE.QTsZXaA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08102022/34019.png"
"423.p.33991","Hall","Breece","423.l.1132339.t.10","PALE RIDERS 1","Questionable","Q - Ankle","BN","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/BLocH0EcqL6X294cEPo3Mg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09052023/33991.png"
"423.p.40063","Reed","Jayden","423.l.1132339.t.10","PALE RIDERS 1","Questionable","Q - Chest","BN","WR,W/R/T","https://s.yimg.com/iu/api/res/1.2/TsWwmSzF6PfR15Jd8oZQ4A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08152023/40063.png"
"423.p.40048","Kincaid","Dalton","423.l.1132339.t.10","PALE RIDERS 1","Available","","BN","TE,W/R/T","https://s.yimg.com/iu/api/res/1.2/8xuzLxl0kKIRSu_7SOnW1Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012023/40048.png"
"423.p.32676","Herbert","Justin","423.l.1132339.t.10","PALE RIDERS 1","Available","","BN","QB","https://s.yimg.com/iu/api/res/1.2/FfhcvyjIAiiXjiBgvCKWNg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282023/32676.png"
"423.p.31833","Murray","Kyler","423.l.1132339.t.10","PALE RIDERS 1","Available","","BN","QB","https://s.yimg.com/iu/api/res/1.2/R_IC6xsqlk4N2T1U4k2Y4A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/31833.png"
"423.p.40641","Mitchell","Keaton","423.l.1132339.t.10","PALE RIDERS 1","Available","","BN","RB,W/R/T","https://s.yimg.com/iu/api/res/1.2/Eopc6piGkNtKMoj9QCPQ2w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07282023/40641.png"
"423.p.26534","Tucker","Justin","423.l.1132339.t.10","PALE RIDERS 1","Available","","K","K","https://s.yimg.com/iu/api/res/1.2/LVl4lQgjSkiBJczF3BVJXA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222023/26534.png"
"423.p.100007","","Denver","423.l.1132339.t.10","PALE RIDERS 1","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/den.gif"
